# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.897, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "51.8971", "lon": "-2.0501", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2015-04-18 05:00,2015-04-18 06:00,0.005,0,0.015,2.016
2015-04-18 06:00,2015-04-18 07:00,0.056,0.008,0.065,2.926
2015-04-18 07:00,2015-04-18 08:00,0.177,0.071,0.128,4.567
2015-04-18 08:00,2015-04-18 09:00,0.510,0.487,0.087,7.048
2015-04-18 09:00,2015-04-18 10:00,0.677,0.715,0.081,9.401
2015-04-18 10:00,2015-04-18 11:00,0.778,0.862,0.086,11.164
2015-04-18 11:00,2015-04-18 12:00,0.828,0.941,0.090,12.462
2015-04-18 12:00,2015-04-18 13:00,0.829,0.948,0.092,13.373
2015-04-18 13:00,2015-04-18 14:00,0.784,0.882,0.090,13.921
2015-04-18 14:00,2015-04-18 15:00,0.690,0.749,0.087,14.147
2015-04-18 15:00,2015-04-18 16:00,0.547,0.561,0.081,14.010
2015-04-18 16:00,2015-04-18 17:00,0.362,0.341,0.074,13.408
2015-04-18 17:00,2015-04-18 18:00,0.158,0.123,0.064,12.207
2015-04-18 18:00,2015-04-18 19:00,0.019,0,0.034,9.929
2015-04-18 19:00,2015-04-18 20:00,0,0,0,7.586
2015-04-18 20:00,2015-04-18 21:00,0,0,0,6.240
2015-04-18 21:00,2015-04-18 22:00,0,0,0,4.952
2015-04-18 22:00,2015-04-18 23:00,0,0,0,3.896
2015-04-18 23:00,2015-04-19 00:00,0,0,0,3.038
2015-04-19 00:00,2015-04-19 01:00,0,0,0,2.419
2015-04-19 01:00,2015-04-19 02:00,0,0,0,2.198
2015-04-19 02:00,2015-04-19 03:00,0,0,0,2.125
2015-04-19 03:00,2015-04-19 04:00,0,0,0,2.203
2015-04-19 04:00,2015-04-19 05:00,0,0,0,2.285
2015-04-19 05:00,2015-04-19 06:00,0.004,0,0.013,2.374
2015-04-19 06:00,2015-04-19 07:00,0.066,0.011,0.073,2.975
2015-04-19 07:00,2015-04-19 08:00,0.302,0.234,0.097,4.322
2015-04-19 08:00,2015-04-19 09:00,0.481,0.425,0.111,6.066
2015-04-19 09:00,2015-04-19 10:00,0.538,0.440,0.170,7.474
2015-04-19 10:00,2015-04-19 11:00,0.528,0.368,0.232,8.459
2015-04-19 11:00,2015-04-19 12:00,0.589,0.443,0.237,9.498
2015-04-19 12:00,2015-04-19 13:00,0.679,0.609,0.196,10.680
2015-04-19 13:00,2015-04-19 14:00,0.634,0.556,0.192,11.519
2015-04-19 14:00,2015-04-19 15:00,0.507,0.377,0.207,11.769
2015-04-19 15:00,2015-04-19 16:00,0.321,0.162,0.202,11.361
2015-04-19 16:00,2015-04-19 17:00,0.280,0.172,0.145,10.977
2015-04-19 17:00,2015-04-19 18:00,0.108,0.033,0.099,10.135
2015-04-19 18:00,2015-04-19 19:00,0.023,0,0.038,8.084
2015-04-19 19:00,2015-04-19 20:00,0,0,0,5.581
2015-04-19 20:00,2015-04-19 21:00,0,0,0,4.598
2015-04-19 21:00,2015-04-19 22:00,0,0,0,3.775
2015-04-19 22:00,2015-04-19 23:00,0,0,0,3.043
2015-04-19 23:00,2015-04-20 00:00,0,0,0,2.393
2015-04-20 00:00,2015-04-20 01:00,0,0,0,1.829
2015-04-20 01:00,2015-04-20 02:00,0,0,0,1.379
2015-04-20 02:00,2015-04-20 03:00,0,0,0,1.119
2015-04-20 03:00,2015-04-20 04:00,0,0,0,0.849
2015-04-20 04:00,2015-04-20 05:00,0,0,0,0.261
2015-04-20 05:00,2015-04-20 06:00,0.009,0,0.020,0.521
2015-04-20 06:00,2015-04-20 07:00,0.098,0.047,0.071,3.521
2015-04-20 07:00,2015-04-20 08:00,0.305,0.257,0.079,5.750
2015-04-20 08:00,2015-04-20 09:00,0.517,0.509,0.077,8.488
2015-04-20 09:00,2015-04-20 10:00,0.665,0.701,0.084,10.480
2015-04-20 10:00,2015-04-20 11:00,0.769,0.850,0.089,12.071
2015-04-20 11:00,2015-04-20 12:00,0.820,0.934,0.092,13.414
2015-04-20 12:00,2015-04-20 13:00,0.821,0.942,0.093,14.517
2015-04-20 13:00,2015-04-20 14:00,0.773,0.873,0.092,15.325
2015-04-20 14:00,2015-04-20 15:00,0.676,0.733,0.091,15.759
2015-04-20 15:00,2015-04-20 16:00,0.525,0.528,0.091,15.851
2015-04-20 16:00,2015-04-20 17:00,0.330,0.287,0.094,15.537
2015-04-20 17:00,2015-04-20 18:00,0.132,0.071,0.088,14.394
2015-04-20 18:00,2015-04-20 19:00,0.021,0,0.036,11.506
2015-04-20 19:00,2015-04-20 20:00,0,0,0,9.228
2015-04-20 20:00,2015-04-20 21:00,0,0,0,8.308
2015-04-20 21:00,2015-04-20 22:00,0,0,0,7.395
2015-04-20 22:00,2015-04-20 23:00,0,0,0,6.381
2015-04-20 23:00,2015-04-21 00:00,0,0,0,5.266
2015-04-21 00:00,2015-04-21 01:00,0,0,0,4.227
2015-04-21 01:00,2015-04-21 02:00,0,0,0,3.387
2015-04-21 02:00,2015-04-21 03:00,0,0,0,2.805
2015-04-21 03:00,2015-04-21 04:00,0,0,0,2.417
2015-04-21 04:00,2015-04-21 05:00,0,0,0,2.052
2015-04-21 05:00,2015-04-21 06:00,0.010,0,0.020,2.351
2015-04-21 06:00,2015-04-21 07:00,0.107,0.062,0.066,4.595
2015-04-21 07:00,2015-04-21 08:00,0.315,0.276,0.072,6.448
2015-04-21 08:00,2015-04-21 09:00,0.517,0.516,0.074,9.735
2015-04-21 09:00,2015-04-21 10:00,0.670,0.719,0.079,12.025
2015-04-21 10:00,2015-04-21 11:00,0.771,0.868,0.084,13.494
2015-04-21 11:00,2015-04-21 12:00,0.821,0.948,0.087,14.695
2015-04-21 12:00,2015-04-21 13:00,0.822,0.953,0.089,15.633
2015-04-21 13:00,2015-04-21 14:00,0.777,0.888,0.087,16.291
2015-04-21 14:00,2015-04-21 15:00,0.684,0.756,0.084,16.605
2015-04-21 15:00,2015-04-21 16:00,0.542,0.565,0.080,16.538
2015-04-21 16:00,2015-04-21 17:00,0.360,0.344,0.073,16.094
2015-04-21 17:00,2015-04-21 18:00,0.160,0.126,0.064,14.882
2015-04-21 18:00,2015-04-21 19:00,0.022,0,0.037,12.016
2015-04-21 19:00,2015-04-21 20:00,0,0,0.001,9.668
2015-04-21 20:00,2015-04-21 21:00,0,0,0,8.815
2015-04-21 21:00,2015-04-21 22:00,0,0,0,7.650
2015-04-21 22:00,2015-04-21 23:00,0,0,0,6.337
2015-04-21 23:00,2015-04-22 00:00,0,0,0,5.154
2015-04-22 00:00,2015-04-22 01:00,0,0,0,4.180
2015-04-22 01:00,2015-04-22 02:00,0,0,0,3.417
2015-04-22 02:00,2015-04-22 03:00,0,0,0,2.848
2015-04-22 03:00,2015-04-22 04:00,0,0,0,2.995
2015-04-22 04:00,2015-04-22 05:00,0,0,0,3.371
2015-04-22 05:00,2015-04-22 06:00,0.010,0,0.022,3.254
2015-04-22 06:00,2015-04-22 07:00,0.110,0.062,0.068,4.451
2015-04-22 07:00,2015-04-22 08:00,0.333,0.303,0.065,6.580
2015-04-22 08:00,2015-04-22 09:00,0.529,0.534,0.071,9.242
2015-04-22 09:00,2015-04-22 10:00,0.676,0.725,0.079,11.645
2015-04-22 10:00,2015-04-22 11:00,0.771,0.865,0.085,13.413
2015-04-22 11:00,2015-04-22 12:00,0.817,0.939,0.090,14.741
2015-04-22 12:00,2015-04-22 13:00,0.817,0.943,0.092,15.660
2015-04-22 13:00,2015-04-22 14:00,0.771,0.875,0.091,16.148
2015-04-22 14:00,2015-04-22 15:00,0.677,0.738,0.090,16.190
2015-04-22 15:00,2015-04-22 16:00,0.525,0.529,0.091,15.749
2015-04-22 16:00,2015-04-22 17:00,0.346,0.313,0.086,14.949
2015-04-22 17:00,2015-04-22 18:00,0.152,0.105,0.077,13.745
2015-04-22 18:00,2015-04-22 19:00,0.025,0,0.041,11.878
2015-04-22 19:00,2015-04-22 20:00,0,0,0.001,9.264
2015-04-22 20:00,2015-04-22 21:00,0,0,0,7.888
2015-04-22 21:00,2015-04-22 22:00,0,0,0,6.801
2015-04-22 22:00,2015-04-22 23:00,0,0,0,5.945
2015-04-22 23:00,2015-04-23 00:00,0,0,0,5.273
2015-04-23 00:00,2015-04-23 01:00,0,0,0,4.682
2015-04-23 01:00,2015-04-23 02:00,0,0,0,4.114
2015-04-23 02:00,2015-04-23 03:00,0,0,0,3.609
2015-04-23 03:00,2015-04-23 04:00,0,0,0,3.375
2015-04-23 04:00,2015-04-23 05:00,0,0,0,3.637
2015-04-23 05:00,2015-04-23 06:00,0.009,0,0.019,4.315
2015-04-23 06:00,2015-04-23 07:00,0.056,0.006,0.068,5.005
2015-04-23 07:00,2015-04-23 08:00,0.143,0.034,0.132,6.149
2015-04-23 08:00,2015-04-23 09:00,0.354,0.222,0.174,8.467
2015-04-23 09:00,2015-04-23 10:00,0.605,0.580,0.125,10.389
2015-04-23 10:00,2015-04-23 11:00,0.764,0.831,0.100,11.877
2015-04-23 11:00,2015-04-23 12:00,0.819,0.923,0.099,13.153
2015-04-23 12:00,2015-04-23 13:00,0.821,0.932,0.100,14.219
2015-04-23 13:00,2015-04-23 14:00,0.776,0.869,0.098,15.045
2015-04-23 14:00,2015-04-23 15:00,0.683,0.739,0.095,15.529
2015-04-23 15:00,2015-04-23 16:00,0.543,0.553,0.090,15.704
2015-04-23 16:00,2015-04-23 17:00,0.358,0.330,0.085,15.498
2015-04-23 17:00,2015-04-23 18:00,0.158,0.110,0.078,14.756
2015-04-23 18:00,2015-04-23 19:00,0.027,0,0.043,12.546
2015-04-23 19:00,2015-04-23 20:00,0,0,0.001,10.156
2015-04-23 20:00,2015-04-23 21:00,0,0,0,8.806
2015-04-23 21:00,2015-04-23 22:00,0,0,0,7.749
2015-04-23 22:00,2015-04-23 23:00,0,0,0,6.878
2015-04-23 23:00,2015-04-24 00:00,0,0,0,6.388
2015-04-24 00:00,2015-04-24 01:00,0,0,0,5.963
2015-04-24 01:00,2015-04-24 02:00,0,0,0,5.750
2015-04-24 02:00,2015-04-24 03:00,0,0,0,5.594
2015-04-24 03:00,2015-04-24 04:00,0,0,0,5.308
2015-04-24 04:00,2015-04-24 05:00,0,0,0,4.522
2015-04-24 05:00,2015-04-24 06:00,0.016,0,0.029,4.964
2015-04-24 06:00,2015-04-24 07:00,0.100,0.028,0.094,7.565
2015-04-24 07:00,2015-04-24 08:00,0.229,0.108,0.152,9.334
2015-04-24 08:00,2015-04-24 09:00,0.358,0.209,0.197,11.214
2015-04-24 09:00,2015-04-24 10:00,0.448,0.273,0.243,12.832
2015-04-24 10:00,2015-04-24 11:00,0.402,0.164,0.298,13.521
2015-04-24 11:00,2015-04-24 12:00,0.325,0.077,0.295,13.537
2015-04-24 12:00,2015-04-24 13:00,0.329,0.075,0.302,13.666
2015-04-24 13:00,2015-04-24 14:00,0.284,0.054,0.272,13.613
2015-04-24 14:00,2015-04-24 15:00,0.260,0.053,0.246,13.449
2015-04-24 15:00,2015-04-24 16:00,0.342,0.159,0.233,13.812
2015-04-24 16:00,2015-04-24 17:00,0.258,0.121,0.177,13.836
2015-04-24 17:00,2015-04-24 18:00,0.087,0.011,0.099,13.059
2015-04-24 18:00,2015-04-24 19:00,0.020,0,0.035,11.984
2015-04-24 19:00,2015-04-24 20:00,0,0,0.001,10.915
2015-04-24 20:00,2015-04-24 21:00,0,0,0,10.443
2015-04-24 21:00,2015-04-24 22:00,0,0,0,10.238
2015-04-24 22:00,2015-04-24 23:00,0,0,0,10.183
2015-04-24 23:00,2015-04-25 00:00,0,0,0,10.160
2015-04-25 00:00,2015-04-25 01:00,0,0,0,10.109
2015-04-25 01:00,2015-04-25 02:00,0,0,0,9.902
2015-04-25 02:00,2015-04-25 03:00,0,0,0,9.699
2015-04-25 03:00,2015-04-25 04:00,0,0,0,9.487
2015-04-25 04:00,2015-04-25 05:00,0,0,0,9.156
2015-04-25 05:00,2015-04-25 06:00,0.009,0,0.020,9.192
2015-04-25 06:00,2015-04-25 07:00,0.066,0.007,0.079,9.795
2015-04-25 07:00,2015-04-25 08:00,0.217,0.094,0.154,10.905
2015-04-25 08:00,2015-04-25 09:00,0.459,0.388,0.139,12.195
2015-04-25 09:00,2015-04-25 10:00,0.604,0.571,0.143,13.345
2015-04-25 10:00,2015-04-25 11:00,0.684,0.664,0.164,14.200
2015-04-25 11:00,2015-04-25 12:00,0.651,0.565,0.219,14.752
2015-04-25 12:00,2015-04-25 13:00,0.584,0.429,0.265,14.992
2015-04-25 13:00,2015-04-25 14:00,0.496,0.297,0.284,14.977
2015-04-25 14:00,2015-04-25 15:00,0.403,0.193,0.273,14.778
2015-04-25 15:00,2015-04-25 16:00,0.245,0.060,0.223,14.224
2015-04-25 16:00,2015-04-25 17:00,0.115,0.012,0.129,13.435
2015-04-25 17:00,2015-04-25 18:00,0.076,0.007,0.091,12.683
2015-04-25 18:00,2015-04-25 19:00,0.018,0,0.032,11.361
2015-04-25 19:00,2015-04-25 20:00,0,0,0.001,9.828
2015-04-25 20:00,2015-04-25 21:00,0,0,0,9.112
2015-04-25 21:00,2015-04-25 22:00,0,0,0,8.300
2015-04-25 22:00,2015-04-25 23:00,0,0,0,7.238
2015-04-25 23:00,2015-04-26 00:00,0,0,0,6.317
2015-04-26 00:00,2015-04-26 01:00,0,0,0,5.646
2015-04-26 01:00,2015-04-26 02:00,0,0,0,5.237
2015-04-26 02:00,2015-04-26 03:00,0,0,0,4.944
2015-04-26 03:00,2015-04-26 04:00,0,0,0,4.694
2015-04-26 04:00,2015-04-26 05:00,0,0,0,4.417
2015-04-26 05:00,2015-04-26 06:00,0.010,0,0.022,4.419
2015-04-26 06:00,2015-04-26 07:00,0.071,0.010,0.080,4.989
2015-04-26 07:00,2015-04-26 08:00,0.216,0.093,0.149,6.145
2015-04-26 08:00,2015-04-26 09:00,0.382,0.253,0.172,7.591
2015-04-26 09:00,2015-04-26 10:00,0.539,0.438,0.177,8.999
2015-04-26 10:00,2015-04-26 11:00,0.583,0.469,0.206,10.059
2015-04-26 11:00,2015-04-26 12:00,0.698,0.653,0.180,11.034
2015-04-26 12:00,2015-04-26 13:00,0.722,0.704,0.166,11.729
2015-04-26 13:00,2015-04-26 14:00,0.713,0.715,0.144,12.198
2015-04-26 14:00,2015-04-26 15:00,0.660,0.666,0.120,12.398
2015-04-26 15:00,2015-04-26 16:00,0.544,0.531,0.101,12.296
2015-04-26 16:00,2015-04-26 17:00,0.374,0.338,0.087,11.781
2015-04-26 17:00,2015-04-26 18:00,0.178,0.133,0.072,10.681
2015-04-26 18:00,2015-04-26 19:00,0.030,0,0.046,8.443
2015-04-26 19:00,2015-04-26 20:00,0,0,0.003,5.736
2015-04-26 20:00,2015-04-26 21:00,0,0,0,4.530
2015-04-26 21:00,2015-04-26 22:00,0,0,0,3.511
2015-04-26 22:00,2015-04-26 23:00,0,0,0,2.744
2015-04-26 23:00,2015-04-27 00:00,0,0,0,2.143
2015-04-27 00:00,2015-04-27 01:00,0,0,0,1.535
2015-04-27 01:00,2015-04-27 02:00,0,0,0,0.924
2015-04-27 02:00,2015-04-27 03:00,0,0,0,0.392
2015-04-27 03:00,2015-04-27 04:00,0,0,0,-0.003
2015-04-27 04:00,2015-04-27 05:00,0,0,0,-0.071
2015-04-27 05:00,2015-04-27 06:00,0.019,0,0.032,0.746
2015-04-27 06:00,2015-04-27 07:00,0.133,0.082,0.071,2.578
2015-04-27 07:00,2015-04-27 08:00,0.342,0.300,0.076,4.929
2015-04-27 08:00,2015-04-27 09:00,0.537,0.523,0.084,6.906
2015-04-27 09:00,2015-04-27 10:00,0.680,0.701,0.096,8.482
2015-04-27 10:00,2015-04-27 11:00,0.732,0.747,0.125,9.606
2015-04-27 11:00,2015-04-27 12:00,0.727,0.709,0.160,10.359
2015-04-27 12:00,2015-04-27 13:00,0.705,0.662,0.180,10.788
2015-04-27 13:00,2015-04-27 14:00,0.628,0.538,0.198,10.852
2015-04-27 14:00,2015-04-27 15:00,0.543,0.431,0.195,10.716
2015-04-27 15:00,2015-04-27 16:00,0.394,0.251,0.195,10.303
2015-04-27 16:00,2015-04-27 17:00,0.226,0.089,0.168,9.585
2015-04-27 17:00,2015-04-27 18:00,0.118,0.030,0.111,8.736
2015-04-27 18:00,2015-04-27 19:00,0.033,0,0.049,7.380
2015-04-27 19:00,2015-04-27 20:00,0,0,0.002,5.498
2015-04-27 20:00,2015-04-27 21:00,0,0,0,4.888
2015-04-27 21:00,2015-04-27 22:00,0,0,0,4.443
2015-04-27 22:00,2015-04-27 23:00,0,0,0,3.997
2015-04-27 23:00,2015-04-28 00:00,0,0,0,3.378
2015-04-28 00:00,2015-04-28 01:00,0,0,0,2.528
2015-04-28 01:00,2015-04-28 02:00,0,0,0,2.042
2015-04-28 02:00,2015-04-28 03:00,0,0,0,1.676
2015-04-28 03:00,2015-04-28 04:00,0,0,0,1.397
2015-04-28 04:00,2015-04-28 05:00,0,0,0,1.130
2015-04-28 05:00,2015-04-28 06:00,0.022,0,0.036,1.522
2015-04-28 06:00,2015-04-28 07:00,0.131,0.070,0.081,3.007
2015-04-28 07:00,2015-04-28 08:00,0.321,0.255,0.098,5.106
2015-04-28 08:00,2015-04-28 09:00,0.480,0.413,0.124,6.614
2015-04-28 09:00,2015-04-28 10:00,0.583,0.507,0.159,7.670
2015-04-28 10:00,2015-04-28 11:00,0.634,0.541,0.194,8.455
2015-04-28 11:00,2015-04-28 12:00,0.678,0.594,0.203,9.232
2015-04-28 12:00,2015-04-28 13:00,0.714,0.662,0.187,9.925
2015-04-28 13:00,2015-04-28 14:00,0.678,0.621,0.181,10.374
2015-04-28 14:00,2015-04-28 15:00,0.572,0.469,0.194,10.480
2015-04-28 15:00,2015-04-28 16:00,0.316,0.130,0.226,9.985
2015-04-28 16:00,2015-04-28 17:00,0.153,0.025,0.154,9.246
2015-04-28 17:00,2015-04-28 18:00,0.070,0.005,0.084,8.392
2015-04-28 18:00,2015-04-28 19:00,0.017,0,0.030,7.251
2015-04-28 19:00,2015-04-28 20:00,0,0,0.002,6.080
2015-04-28 20:00,2015-04-28 21:00,0,0,0,5.693
2015-04-28 21:00,2015-04-28 22:00,0,0,0,5.385
2015-04-28 22:00,2015-04-28 23:00,0,0,0,5.101
2015-04-28 23:00,2015-04-29 00:00,0,0,0,4.898
2015-04-29 00:00,2015-04-29 01:00,0,0,0,4.746
2015-04-29 01:00,2015-04-29 02:00,0,0,0,4.650
2015-04-29 02:00,2015-04-29 03:00,0,0,0,4.646
2015-04-29 03:00,2015-04-29 04:00,0,0,0,4.753
2015-04-29 04:00,2015-04-29 05:00,0,0,0,4.963
2015-04-29 05:00,2015-04-29 06:00,0.004,0,0.013,5.348
2015-04-29 06:00,2015-04-29 07:00,0.029,0.001,0.044,5.959
2015-04-29 07:00,2015-04-29 08:00,0.092,0.008,0.105,6.651
2015-04-29 08:00,2015-04-29 09:00,0.291,0.110,0.214,7.599
2015-04-29 09:00,2015-04-29 10:00,0.586,0.508,0.166,8.789
2015-04-29 10:00,2015-04-29 11:00,0.738,0.746,0.137,9.925
2015-04-29 11:00,2015-04-29 12:00,0.751,0.746,0.160,10.586
2015-04-29 12:00,2015-04-29 13:00,0.717,0.672,0.186,10.908
2015-04-29 13:00,2015-04-29 14:00,0.645,0.556,0.204,10.989
2015-04-29 14:00,2015-04-29 15:00,0.548,0.427,0.205,10.856
2015-04-29 15:00,2015-04-29 16:00,0.433,0.305,0.186,10.618
2015-04-29 16:00,2015-04-29 17:00,0.302,0.189,0.152,10.214
2015-04-29 17:00,2015-04-29 18:00,0.157,0.072,0.111,9.479
2015-04-29 18:00,2015-04-29 19:00,0.040,0,0.057,8.096
2015-04-29 19:00,2015-04-29 20:00,0,0,0.004,6.106
2015-04-29 20:00,2015-04-29 21:00,0,0,0,5.322
2015-04-29 21:00,2015-04-29 22:00,0,0,0,4.984
2015-04-29 22:00,2015-04-29 23:00,0,0,0,4.597
2015-04-29 23:00,2015-04-30 00:00,0,0,0,4.241
2015-04-30 00:00,2015-04-30 01:00,0,0,0,4.179
2015-04-30 01:00,2015-04-30 02:00,0,0,0,4.322
2015-04-30 02:00,2015-04-30 03:00,0,0,0,4.511
2015-04-30 03:00,2015-04-30 04:00,0,0,0,4.603
2015-04-30 04:00,2015-04-30 05:00,0,0,0,4.456
2015-04-30 05:00,2015-04-30 06:00,0.012,0,0.023,4.666
2015-04-30 06:00,2015-04-30 07:00,0.090,0.015,0.094,5.549
2015-04-30 07:00,2015-04-30 08:00,0.242,0.124,0.146,7.014
2015-04-30 08:00,2015-04-30 09:00,0.500,0.452,0.115,8.488
2015-04-30 09:00,2015-04-30 10:00,0.629,0.605,0.127,9.596
2015-04-30 10:00,2015-04-30 11:00,0.691,0.664,0.155,10.382
2015-04-30 11:00,2015-04-30 12:00,0.699,0.648,0.185,10.950
2015-04-30 12:00,2015-04-30 13:00,0.678,0.602,0.204,11.332
2015-04-30 13:00,2015-04-30 14:00,0.627,0.531,0.208,11.521
2015-04-30 14:00,2015-04-30 15:00,0.549,0.439,0.197,11.497
2015-04-30 15:00,2015-04-30 16:00,0.443,0.331,0.174,11.357
2015-04-30 16:00,2015-04-30 17:00,0.312,0.210,0.144,11.106
2015-04-30 17:00,2015-04-30 18:00,0.145,0.056,0.115,10.473
2015-04-30 18:00,2015-04-30 19:00,0.039,0,0.056,8.985
2015-04-30 19:00,2015-04-30 20:00,0,0,0.004,6.815
2015-04-30 20:00,2015-04-30 21:00,0,0,0,6.236
2015-04-30 21:00,2015-04-30 22:00,0,0,0,5.802
2015-04-30 22:00,2015-04-30 23:00,0,0,0,5.094
2015-04-30 23:00,2015-05-01 00:00,0,0,0,4.133
2015-05-01 00:00,2015-05-01 01:00,0,0,0,3.270
2015-05-01 01:00,2015-05-01 02:00,0,0,0,2.676
2015-05-01 02:00,2015-05-01 03:00,0,0,0,2.702
2015-05-01 03:00,2015-05-01 04:00,0,0,0,2.747
2015-05-01 04:00,2015-05-01 05:00,0,0,0,2.651
2015-05-01 05:00,2015-05-01 06:00,0.010,0,0.021,2.806
2015-05-01 06:00,2015-05-01 07:00,0.051,0.002,0.066,3.423
2015-05-01 07:00,2015-05-01 08:00,0.102,0.008,0.114,4.477
2015-05-01 08:00,2015-05-01 09:00,0.163,0.017,0.169,5.609
2015-05-01 09:00,2015-05-01 10:00,0.225,0.029,0.223,6.627
2015-05-01 10:00,2015-05-01 11:00,0.280,0.047,0.266,7.615
2015-05-01 11:00,2015-05-01 12:00,0.402,0.129,0.322,8.794
2015-05-01 12:00,2015-05-01 13:00,0.607,0.422,0.284,10.139
2015-05-01 13:00,2015-05-01 14:00,0.648,0.540,0.224,11.049
2015-05-01 14:00,2015-05-01 15:00,0.585,0.481,0.200,11.456
2015-05-01 15:00,2015-05-01 16:00,0.447,0.316,0.195,11.398
2015-05-01 16:00,2015-05-01 17:00,0.281,0.139,0.179,10.968
2015-05-01 17:00,2015-05-01 18:00,0.130,0.029,0.126,10.166
2015-05-01 18:00,2015-05-01 19:00,0.039,0,0.056,8.607
2015-05-01 19:00,2015-05-01 20:00,0,0,0.005,6.474
2015-05-01 20:00,2015-05-01 21:00,0,0,0,5.541
2015-05-01 21:00,2015-05-01 22:00,0,0,0,4.421
2015-05-01 22:00,2015-05-01 23:00,0,0,0,3.744
2015-05-01 23:00,2015-05-02 00:00,0,0,0,3.074
2015-05-02 00:00,2015-05-02 01:00,0,0,0,2.477
2015-05-02 01:00,2015-05-02 02:00,0,0,0,2.212
2015-05-02 02:00,2015-05-02 03:00,0,0,0,2.259
2015-05-02 03:00,2015-05-02 04:00,0,0,0,2.185
2015-05-02 04:00,2015-05-02 05:00,0,0,0.001,2.158
2015-05-02 05:00,2015-05-02 06:00,0.014,0,0.026,2.669
2015-05-02 06:00,2015-05-02 07:00,0.088,0.008,0.099,3.782
2015-05-02 07:00,2015-05-02 08:00,0.185,0.036,0.173,5.598
2015-05-02 08:00,2015-05-02 09:00,0.233,0.042,0.220,7.228
2015-05-02 09:00,2015-05-02 10:00,0.255,0.037,0.249,8.450
2015-05-02 10:00,2015-05-02 11:00,0.232,0.023,0.240,9.289
2015-05-02 11:00,2015-05-02 12:00,0.214,0.017,0.228,9.923
2015-05-02 12:00,2015-05-02 13:00,0.200,0.014,0.216,10.417
2015-05-02 13:00,2015-05-02 14:00,0.217,0.019,0.231,10.999
2015-05-02 14:00,2015-05-02 15:00,0.246,0.031,0.250,11.648
2015-05-02 15:00,2015-05-02 16:00,0.231,0.035,0.229,12.031
2015-05-02 16:00,2015-05-02 17:00,0.157,0.018,0.167,11.899
2015-05-02 17:00,2015-05-02 18:00,0.082,0.005,0.099,11.339
2015-05-02 18:00,2015-05-02 19:00,0.029,0,0.045,10.418
2015-05-02 19:00,2015-05-02 20:00,0,0,0.004,9.298
2015-05-02 20:00,2015-05-02 21:00,0,0,0,8.552
2015-05-02 21:00,2015-05-02 22:00,0,0,0,7.988
2015-05-02 22:00,2015-05-02 23:00,0,0,0,7.648
2015-05-02 23:00,2015-05-03 00:00,0,0,0,7.537
2015-05-03 00:00,2015-05-03 01:00,0,0,0,7.646
2015-05-03 01:00,2015-05-03 02:00,0,0,0,7.943
2015-05-03 02:00,2015-05-03 03:00,0,0,0,8.335
2015-05-03 03:00,2015-05-03 04:00,0,0,0,8.773
2015-05-03 04:00,2015-05-03 05:00,0,0,0,9.112
2015-05-03 05:00,2015-05-03 06:00,0.006,0,0.016,9.413
2015-05-03 06:00,2015-05-03 07:00,0.033,0.001,0.048,10.018
2015-05-03 07:00,2015-05-03 08:00,0.065,0.003,0.082,10.804
2015-05-03 08:00,2015-05-03 09:00,0.130,0.010,0.146,11.826
2015-05-03 09:00,2015-05-03 10:00,0.241,0.039,0.238,13.159
2015-05-03 10:00,2015-05-03 11:00,0.358,0.111,0.301,14.480
2015-05-03 11:00,2015-05-03 12:00,0.588,0.422,0.281,15.797
2015-05-03 12:00,2015-05-03 13:00,0.657,0.570,0.230,16.477
2015-05-03 13:00,2015-05-03 14:00,0.708,0.705,0.170,16.786
2015-05-03 14:00,2015-05-03 15:00,0.619,0.581,0.167,16.613
2015-05-03 15:00,2015-05-03 16:00,0.436,0.310,0.199,15.950
2015-05-03 16:00,2015-05-03 17:00,0.213,0.064,0.185,14.826
2015-05-03 17:00,2015-05-03 18:00,0.129,0.029,0.127,13.830
2015-05-03 18:00,2015-05-03 19:00,0.048,0,0.067,12.772
2015-05-03 19:00,2015-05-03 20:00,0.001,0,0.007,11.630
2015-05-03 20:00,2015-05-03 21:00,0,0,0,11.036
2015-05-03 21:00,2015-05-03 22:00,0,0,0,10.889
2015-05-03 22:00,2015-05-03 23:00,0,0,0,10.963
2015-05-03 23:00,2015-05-04 00:00,0,0,0,10.850
2015-05-04 00:00,2015-05-04 01:00,0,0,0,10.394
2015-05-04 01:00,2015-05-04 02:00,0,0,0,9.679
2015-05-04 02:00,2015-05-04 03:00,0,0,0,9.021
2015-05-04 03:00,2015-05-04 04:00,0,0,0,8.534
