# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 6.523, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Africa/Accra, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Africa/Accra", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "6.5228", "lon": "-2.0501", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-01 00:00,2019-01-01 00:00,0,0,0,22.014
2019-01-01 01:00,2019-01-01 01:00,0,0,0,21.387
2019-01-01 02:00,2019-01-01 02:00,0,0,0,20.650
2019-01-01 03:00,2019-01-01 03:00,0,0,0,19.995
2019-01-01 04:00,2019-01-01 04:00,0,0,0,19.365
2019-01-01 05:00,2019-01-01 05:00,0,0,0,18.816
2019-01-01 06:00,2019-01-01 06:00,0.011,0.007,0.017,18.685
2019-01-01 07:00,2019-01-01 07:00,0.156,0.080,0.110,20.234
2019-01-01 08:00,2019-01-01 08:00,0.366,0.268,0.171,22.537
2019-01-01 09:00,2019-01-01 09:00,0.533,0.481,0.186,26.012
2019-01-01 10:00,2019-01-01 10:00,0.634,0.634,0.192,28.786
2019-01-01 11:00,2019-01-01 11:00,0.684,0.719,0.196,30.705
2019-01-01 12:00,2019-01-01 12:00,0.665,0.678,0.212,31.750
2019-01-01 13:00,2019-01-01 13:00,0.625,0.620,0.209,32.286
2019-01-01 14:00,2019-01-01 14:00,0.537,0.497,0.200,32.325
2019-01-01 15:00,2019-01-01 15:00,0.391,0.307,0.185,31.864
2019-01-01 16:00,2019-01-01 16:00,0.200,0.115,0.137,30.794
2019-01-01 17:00,2019-01-01 17:00,0.036,0.020,0.038,27.370
2019-01-01 18:00,2019-01-01 18:00,0,0,0,25.008
2019-01-01 19:00,2019-01-01 19:00,0,0,0,24.119
2019-01-01 20:00,2019-01-01 20:00,0,0,0,23.345
2019-01-01 21:00,2019-01-01 21:00,0,0,0,22.651
2019-01-01 22:00,2019-01-01 22:00,0,0,0,22.033
2019-01-01 23:00,2019-01-01 23:00,0,0,0,21.520
2019-01-02 00:00,2019-01-02 00:00,0,0,0,21.075
2019-01-02 01:00,2019-01-02 01:00,0,0,0,20.700
2019-01-02 02:00,2019-01-02 02:00,0,0,0,20.378
2019-01-02 03:00,2019-01-02 03:00,0,0,0,19.877
2019-01-02 04:00,2019-01-02 04:00,0,0,0,19.226
2019-01-02 05:00,2019-01-02 05:00,0,0,0,18.676
2019-01-02 06:00,2019-01-02 06:00,0.014,0.009,0.018,18.671
2019-01-02 07:00,2019-01-02 07:00,0.162,0.087,0.110,20.671
2019-01-02 08:00,2019-01-02 08:00,0.368,0.270,0.172,22.925
2019-01-02 09:00,2019-01-02 09:00,0.481,0.381,0.215,26.139
2019-01-02 10:00,2019-01-02 10:00,0.589,0.531,0.226,28.701
2019-01-02 11:00,2019-01-02 11:00,0.645,0.626,0.224,30.397
2019-01-02 12:00,2019-01-02 12:00,0.696,0.748,0.191,31.593
2019-01-02 13:00,2019-01-02 13:00,0.652,0.683,0.188,32.123
2019-01-02 14:00,2019-01-02 14:00,0.555,0.537,0.186,32.200
2019-01-02 15:00,2019-01-02 15:00,0.407,0.337,0.177,31.639
2019-01-02 16:00,2019-01-02 16:00,0.210,0.128,0.135,30.470
2019-01-02 17:00,2019-01-02 17:00,0.036,0.020,0.038,27.452
2019-01-02 18:00,2019-01-02 18:00,0,0,0,25.260
2019-01-02 19:00,2019-01-02 19:00,0,0,0,24.357
2019-01-02 20:00,2019-01-02 20:00,0,0,0,23.630
2019-01-02 21:00,2019-01-02 21:00,0,0,0,23.088
2019-01-02 22:00,2019-01-02 22:00,0,0,0,22.789
2019-01-02 23:00,2019-01-02 23:00,0,0,0,22.610
2019-01-03 00:00,2019-01-03 00:00,0,0,0,22.355
2019-01-03 01:00,2019-01-03 01:00,0,0,0,22.042
2019-01-03 02:00,2019-01-03 02:00,0,0,0,21.673
2019-01-03 03:00,2019-01-03 03:00,0,0,0,21.332
2019-01-03 04:00,2019-01-03 04:00,0,0,0,21.136
2019-01-03 05:00,2019-01-03 05:00,0,0,0,20.654
2019-01-03 06:00,2019-01-03 06:00,0.011,0.007,0.017,20.259
2019-01-03 07:00,2019-01-03 07:00,0.151,0.075,0.111,21.479
2019-01-03 08:00,2019-01-03 08:00,0.345,0.236,0.179,23.645
2019-01-03 09:00,2019-01-03 09:00,0.503,0.425,0.204,27.100
2019-01-03 10:00,2019-01-03 10:00,0.608,0.576,0.212,29.303
2019-01-03 11:00,2019-01-03 11:00,0.662,0.665,0.215,30.756
2019-01-03 12:00,2019-01-03 12:00,0.659,0.660,0.219,31.637
2019-01-03 13:00,2019-01-03 13:00,0.619,0.602,0.216,32.090
2019-01-03 14:00,2019-01-03 14:00,0.529,0.479,0.206,32.104
2019-01-03 15:00,2019-01-03 15:00,0.404,0.329,0.180,31.613
2019-01-03 16:00,2019-01-03 16:00,0.214,0.134,0.135,30.625
2019-01-03 17:00,2019-01-03 17:00,0.040,0.023,0.039,27.513
2019-01-03 18:00,2019-01-03 18:00,0,0,0,25.369
2019-01-03 19:00,2019-01-03 19:00,0,0,0,24.570
2019-01-03 20:00,2019-01-03 20:00,0,0,0,23.882
2019-01-03 21:00,2019-01-03 21:00,0,0,0,23.255
2019-01-03 22:00,2019-01-03 22:00,0,0,0,22.733
2019-01-03 23:00,2019-01-03 23:00,0,0,0,22.588
2019-01-04 00:00,2019-01-04 00:00,0,0,0,22.410
2019-01-04 01:00,2019-01-04 01:00,0,0,0,22.192
2019-01-04 02:00,2019-01-04 02:00,0,0,0,21.881
2019-01-04 03:00,2019-01-04 03:00,0,0,0,21.418
2019-01-04 04:00,2019-01-04 04:00,0,0,0,20.952
2019-01-04 05:00,2019-01-04 05:00,0,0,0,20.511
2019-01-04 06:00,2019-01-04 06:00,0.010,0.005,0.017,20.305
2019-01-04 07:00,2019-01-04 07:00,0.139,0.062,0.111,22.273
2019-01-04 08:00,2019-01-04 08:00,0.324,0.203,0.187,24.371
2019-01-04 09:00,2019-01-04 09:00,0.494,0.407,0.211,27.704
2019-01-04 10:00,2019-01-04 10:00,0.611,0.585,0.212,29.865
2019-01-04 11:00,2019-01-04 11:00,0.667,0.680,0.210,31.298
2019-01-04 12:00,2019-01-04 12:00,0.694,0.747,0.193,32.330
2019-01-04 13:00,2019-01-04 13:00,0.648,0.675,0.193,32.763
2019-01-04 14:00,2019-01-04 14:00,0.546,0.514,0.197,32.762
2019-01-04 15:00,2019-01-04 15:00,0.373,0.272,0.198,32.164
2019-01-04 16:00,2019-01-04 16:00,0.156,0.064,0.136,30.831
2019-01-04 17:00,2019-01-04 17:00,0.029,0.012,0.036,27.639
2019-01-04 18:00,2019-01-04 18:00,0,0,0,25.574
2019-01-04 19:00,2019-01-04 19:00,0,0,0,24.423
2019-01-04 20:00,2019-01-04 20:00,0,0,0,23.405
2019-01-04 21:00,2019-01-04 21:00,0,0,0,22.745
2019-01-04 22:00,2019-01-04 22:00,0,0,0,22.266
2019-01-04 23:00,2019-01-04 23:00,0,0,0,21.852
2019-01-05 00:00,2019-01-05 00:00,0,0,0,21.439
2019-01-05 01:00,2019-01-05 01:00,0,0,0,21.025
2019-01-05 02:00,2019-01-05 02:00,0,0,0,20.611
2019-01-05 03:00,2019-01-05 03:00,0,0,0,20.227
2019-01-05 04:00,2019-01-05 04:00,0,0,0,19.788
2019-01-05 05:00,2019-01-05 05:00,0,0,0,19.253
2019-01-05 06:00,2019-01-05 06:00,0.008,0.004,0.016,18.904
2019-01-05 07:00,2019-01-05 07:00,0.119,0.042,0.108,20.543
2019-01-05 08:00,2019-01-05 08:00,0.279,0.132,0.201,22.272
2019-01-05 09:00,2019-01-05 09:00,0.421,0.257,0.258,25.229
2019-01-05 10:00,2019-01-05 10:00,0.525,0.380,0.284,28.137
2019-01-05 11:00,2019-01-05 11:00,0.581,0.462,0.290,30.142
2019-01-05 12:00,2019-01-05 12:00,0.622,0.556,0.265,31.334
2019-01-05 13:00,2019-01-05 13:00,0.600,0.546,0.243,31.926
2019-01-05 14:00,2019-01-05 14:00,0.515,0.435,0.228,31.892
2019-01-05 15:00,2019-01-05 15:00,0.358,0.240,0.208,31.202
2019-01-05 16:00,2019-01-05 16:00,0.187,0.093,0.142,29.776
2019-01-05 17:00,2019-01-05 17:00,0.034,0.016,0.038,26.082
2019-01-05 18:00,2019-01-05 18:00,0,0,0,23.945
2019-01-05 19:00,2019-01-05 19:00,0,0,0,23.240
2019-01-05 20:00,2019-01-05 20:00,0,0,0,22.631
2019-01-05 21:00,2019-01-05 21:00,0,0,0,22.149
2019-01-05 22:00,2019-01-05 22:00,0,0,0,21.916
2019-01-05 23:00,2019-01-05 23:00,0,0,0,21.935
2019-01-06 00:00,2019-01-06 00:00,0,0,0,21.406
2019-01-06 01:00,2019-01-06 01:00,0,0,0,20.535
2019-01-06 02:00,2019-01-06 02:00,0,0,0,19.842
2019-01-06 03:00,2019-01-06 03:00,0,0,0,19.209
2019-01-06 04:00,2019-01-06 04:00,0,0,0,18.669
2019-01-06 05:00,2019-01-06 05:00,0,0,0,18.159
2019-01-06 06:00,2019-01-06 06:00,0.009,0.005,0.016,17.974
2019-01-06 07:00,2019-01-06 07:00,0.133,0.054,0.112,19.996
2019-01-06 08:00,2019-01-06 08:00,0.317,0.183,0.196,21.973
2019-01-06 09:00,2019-01-06 09:00,0.477,0.354,0.234,25.267
2019-01-06 10:00,2019-01-06 10:00,0.573,0.480,0.254,28.545
2019-01-06 11:00,2019-01-06 11:00,0.600,0.504,0.277,30.427
2019-01-06 12:00,2019-01-06 12:00,0.597,0.497,0.285,31.427
2019-01-06 13:00,2019-01-06 13:00,0.552,0.436,0.280,31.889
2019-01-06 14:00,2019-01-06 14:00,0.464,0.330,0.262,31.903
2019-01-06 15:00,2019-01-06 15:00,0.313,0.168,0.224,31.480
2019-01-06 16:00,2019-01-06 16:00,0.147,0.052,0.137,30.687
2019-01-06 17:00,2019-01-06 17:00,0.027,0.011,0.036,28.423
2019-01-06 18:00,2019-01-06 18:00,0,0,0,27.127
2019-01-06 19:00,2019-01-06 19:00,0,0,0,26.506
2019-01-06 20:00,2019-01-06 20:00,0,0,0,25.624
2019-01-06 21:00,2019-01-06 21:00,0,0,0,24.855
2019-01-06 22:00,2019-01-06 22:00,0,0,0,24.207
2019-01-06 23:00,2019-01-06 23:00,0,0,0,23.957
2019-01-07 00:00,2019-01-07 00:00,0,0,0,23.423
2019-01-07 01:00,2019-01-07 01:00,0,0,0,22.718
2019-01-07 02:00,2019-01-07 02:00,0,0,0,21.617
2019-01-07 03:00,2019-01-07 03:00,0,0,0,20.785
2019-01-07 04:00,2019-01-07 04:00,0,0,0,20.241
2019-01-07 05:00,2019-01-07 05:00,0,0,0,19.769
2019-01-07 06:00,2019-01-07 06:00,0.005,0.002,0.013,19.449
2019-01-07 07:00,2019-01-07 07:00,0.094,0.022,0.099,21.054
2019-01-07 08:00,2019-01-07 08:00,0.239,0.082,0.205,22.639
2019-01-07 09:00,2019-01-07 09:00,0.388,0.194,0.278,25.423
2019-01-07 10:00,2019-01-07 10:00,0.535,0.384,0.294,28.219
2019-01-07 11:00,2019-01-07 11:00,0.613,0.511,0.289,30.163
2019-01-07 12:00,2019-01-07 12:00,0.574,0.427,0.318,31.047
2019-01-07 13:00,2019-01-07 13:00,0.500,0.312,0.328,31.358
2019-01-07 14:00,2019-01-07 14:00,0.384,0.179,0.304,31.174
2019-01-07 15:00,2019-01-07 15:00,0.219,0.056,0.218,30.582
2019-01-07 16:00,2019-01-07 16:00,0.099,0.017,0.115,29.391
2019-01-07 17:00,2019-01-07 17:00,0.019,0.005,0.030,27.316
2019-01-07 18:00,2019-01-07 18:00,0,0,0,26.388
2019-01-07 19:00,2019-01-07 19:00,0,0,0,25.764
2019-01-07 20:00,2019-01-07 20:00,0,0,0,24.820
2019-01-07 21:00,2019-01-07 21:00,0,0,0,23.826
2019-01-07 22:00,2019-01-07 22:00,0,0,0,23.097
2019-01-07 23:00,2019-01-07 23:00,0,0,0,22.157
2019-01-08 00:00,2019-01-08 00:00,0,0,0,21.348
2019-01-08 01:00,2019-01-08 01:00,0,0,0,20.619
2019-01-08 02:00,2019-01-08 02:00,0,0,0,20.008
2019-01-08 03:00,2019-01-08 03:00,0,0,0,19.510
2019-01-08 04:00,2019-01-08 04:00,0,0,0,19.067
2019-01-08 05:00,2019-01-08 05:00,0,0,0,18.606
2019-01-08 06:00,2019-01-08 06:00,0.008,0.004,0.015,18.419
2019-01-08 07:00,2019-01-08 07:00,0.119,0.042,0.107,20.171
2019-01-08 08:00,2019-01-08 08:00,0.296,0.154,0.198,21.911
2019-01-08 09:00,2019-01-08 09:00,0.455,0.318,0.241,25.283
2019-01-08 10:00,2019-01-08 10:00,0.565,0.467,0.255,28.607
2019-01-08 11:00,2019-01-08 11:00,0.622,0.562,0.254,30.696
2019-01-08 12:00,2019-01-08 12:00,0.652,0.635,0.235,31.925
2019-01-08 13:00,2019-01-08 13:00,0.605,0.566,0.233,32.481
2019-01-08 14:00,2019-01-08 14:00,0.519,0.451,0.220,32.548
2019-01-08 15:00,2019-01-08 15:00,0.385,0.291,0.194,31.994
2019-01-08 16:00,2019-01-08 16:00,0.199,0.110,0.141,30.909
2019-01-08 17:00,2019-01-08 17:00,0.036,0.018,0.039,27.272
2019-01-08 18:00,2019-01-08 18:00,0,0,0,24.738
2019-01-08 19:00,2019-01-08 19:00,0,0,0,23.668
2019-01-08 20:00,2019-01-08 20:00,0,0,0,22.743
2019-01-08 21:00,2019-01-08 21:00,0,0,0,21.864
2019-01-08 22:00,2019-01-08 22:00,0,0,0,21.042
2019-01-08 23:00,2019-01-08 23:00,0,0,0,20.191
2019-01-09 00:00,2019-01-09 00:00,0,0,0,19.246
2019-01-09 01:00,2019-01-09 01:00,0,0,0,18.309
2019-01-09 02:00,2019-01-09 02:00,0,0,0,17.549
2019-01-09 03:00,2019-01-09 03:00,0,0,0,16.942
2019-01-09 04:00,2019-01-09 04:00,0,0,0,16.441
2019-01-09 05:00,2019-01-09 05:00,0,0,0,16.017
2019-01-09 06:00,2019-01-09 06:00,0.012,0.007,0.018,16.067
2019-01-09 07:00,2019-01-09 07:00,0.156,0.077,0.112,18.641
2019-01-09 08:00,2019-01-09 08:00,0.351,0.236,0.181,21.005
2019-01-09 09:00,2019-01-09 09:00,0.500,0.403,0.212,24.580
2019-01-09 10:00,2019-01-09 10:00,0.600,0.550,0.223,28.402
2019-01-09 11:00,2019-01-09 11:00,0.649,0.634,0.225,31.040
2019-01-09 12:00,2019-01-09 12:00,0.676,0.703,0.208,32.440
2019-01-09 13:00,2019-01-09 13:00,0.630,0.636,0.206,33.079
2019-01-09 14:00,2019-01-09 14:00,0.535,0.495,0.202,33.203
2019-01-09 15:00,2019-01-09 15:00,0.387,0.300,0.189,32.709
2019-01-09 16:00,2019-01-09 16:00,0.194,0.107,0.139,31.894
2019-01-09 17:00,2019-01-09 17:00,0.034,0.017,0.038,29.766
2019-01-09 18:00,2019-01-09 18:00,0,0,0,28.181
2019-01-09 19:00,2019-01-09 19:00,0,0,0,27.277
2019-01-09 20:00,2019-01-09 20:00,0,0,0,25.962
2019-01-09 21:00,2019-01-09 21:00,0,0,0,24.638
2019-01-09 22:00,2019-01-09 22:00,0,0,0,23.488
2019-01-09 23:00,2019-01-09 23:00,0,0,0,22.782
2019-01-10 00:00,2019-01-10 00:00,0,0,0,22.317
2019-01-10 01:00,2019-01-10 01:00,0,0,0,21.957
2019-01-10 02:00,2019-01-10 02:00,0,0,0,21.570
2019-01-10 03:00,2019-01-10 03:00,0,0,0,21.050
2019-01-10 04:00,2019-01-10 04:00,0,0,0,20.457
2019-01-10 05:00,2019-01-10 05:00,0,0,0,19.980
2019-01-10 06:00,2019-01-10 06:00,0.009,0.005,0.017,19.995
2019-01-10 07:00,2019-01-10 07:00,0.126,0.047,0.112,22.418
2019-01-10 08:00,2019-01-10 08:00,0.292,0.148,0.205,24.938
2019-01-10 09:00,2019-01-10 09:00,0.444,0.294,0.257,27.351
2019-01-10 10:00,2019-01-10 10:00,0.519,0.362,0.296,29.128
2019-01-10 11:00,2019-01-10 11:00,0.548,0.379,0.326,30.447
2019-01-10 12:00,2019-01-10 12:00,0.524,0.331,0.343,31.267
2019-01-10 13:00,2019-01-10 13:00,0.472,0.267,0.335,31.684
2019-01-10 14:00,2019-01-10 14:00,0.385,0.187,0.297,31.734
2019-01-10 15:00,2019-01-10 15:00,0.283,0.122,0.233,31.517
2019-01-10 16:00,2019-01-10 16:00,0.147,0.049,0.140,30.922
2019-01-10 17:00,2019-01-10 17:00,0.029,0.011,0.038,28.997
2019-01-10 18:00,2019-01-10 18:00,0,0,0,27.086
2019-01-10 19:00,2019-01-10 19:00,0,0,0,26.100
2019-01-10 20:00,2019-01-10 20:00,0,0,0,25.212
2019-01-10 21:00,2019-01-10 21:00,0,0,0,24.429
2019-01-10 22:00,2019-01-10 22:00,0,0,0,23.838
2019-01-10 23:00,2019-01-10 23:00,0,0,0,23.343
2019-01-11 00:00,2019-01-11 00:00,0,0,0,22.975
2019-01-11 01:00,2019-01-11 01:00,0,0,0,22.633
2019-01-11 02:00,2019-01-11 02:00,0,0,0,22.266
2019-01-11 03:00,2019-01-11 03:00,0,0,0,21.906
2019-01-11 04:00,2019-01-11 04:00,0,0,0,21.615
2019-01-11 05:00,2019-01-11 05:00,0,0,0,21.400
2019-01-11 06:00,2019-01-11 06:00,0.004,0.001,0.012,21.629
2019-01-11 07:00,2019-01-11 07:00,0.059,0.007,0.076,23.316
2019-01-11 08:00,2019-01-11 08:00,0.143,0.018,0.161,24.968
2019-01-11 09:00,2019-01-11 09:00,0.237,0.040,0.251,26.690
2019-01-11 10:00,2019-01-11 10:00,0.339,0.084,0.334,28.354
2019-01-11 11:00,2019-01-11 11:00,0.441,0.170,0.383,30.066
2019-01-11 12:00,2019-01-11 12:00,0.500,0.256,0.383,31.255
2019-01-11 13:00,2019-01-11 13:00,0.435,0.188,0.364,31.698
2019-01-11 14:00,2019-01-11 14:00,0.333,0.106,0.312,31.709
2019-01-11 15:00,2019-01-11 15:00,0.209,0.045,0.219,31.300
2019-01-11 16:00,2019-01-11 16:00,0.118,0.024,0.131,30.824
2019-01-11 17:00,2019-01-11 17:00,0.025,0.007,0.036,29.046
2019-01-11 18:00,2019-01-11 18:00,0,0,0,28.013
2019-01-11 19:00,2019-01-11 19:00,0,0,0,27.405
2019-01-11 20:00,2019-01-11 20:00,0,0,0,26.679
2019-01-11 21:00,2019-01-11 21:00,0,0,0,25.952
2019-01-11 22:00,2019-01-11 22:00,0,0,0,25.251
2019-01-11 23:00,2019-01-11 23:00,0,0,0,24.625
2019-01-12 00:00,2019-01-12 00:00,0,0,0,24.060
2019-01-12 01:00,2019-01-12 01:00,0,0,0,23.645
2019-01-12 02:00,2019-01-12 02:00,0,0,0,23.406
2019-01-12 03:00,2019-01-12 03:00,0,0,0,23.211
2019-01-12 04:00,2019-01-12 04:00,0,0,0,22.771
2019-01-12 05:00,2019-01-12 05:00,0,0,0,22.461
2019-01-12 06:00,2019-01-12 06:00,0.009,0.004,0.017,22.144
2019-01-12 07:00,2019-01-12 07:00,0.107,0.030,0.109,23.545
2019-01-12 08:00,2019-01-12 08:00,0.246,0.086,0.213,25.355
2019-01-12 09:00,2019-01-12 09:00,0.358,0.149,0.292,27.743
2019-01-12 10:00,2019-01-12 10:00,0.416,0.173,0.346,29.794
2019-01-12 11:00,2019-01-12 11:00,0.449,0.191,0.378,31.072
2019-01-12 12:00,2019-01-12 12:00,0.454,0.197,0.381,31.956
2019-01-12 13:00,2019-01-12 13:00,0.456,0.226,0.358,32.640
2019-01-12 14:00,2019-01-12 14:00,0.376,0.163,0.313,32.770
2019-01-12 15:00,2019-01-12 15:00,0.243,0.073,0.233,32.374
2019-01-12 16:00,2019-01-12 16:00,0.120,0.026,0.132,31.492
2019-01-12 17:00,2019-01-12 17:00,0.022,0.005,0.034,29.207
2019-01-12 18:00,2019-01-12 18:00,0,0,0,27.792
2019-01-12 19:00,2019-01-12 19:00,0,0,0,27.384
2019-01-12 20:00,2019-01-12 20:00,0,0,0,26.962
2019-01-12 21:00,2019-01-12 21:00,0,0,0,26.526
2019-01-12 22:00,2019-01-12 22:00,0,0,0,25.936
2019-01-12 23:00,2019-01-12 23:00,0,0,0,25.407
2019-01-13 00:00,2019-01-13 00:00,0,0,0,24.506
2019-01-13 01:00,2019-01-13 01:00,0,0,0,23.487
2019-01-13 02:00,2019-01-13 02:00,0,0,0,22.581
2019-01-13 03:00,2019-01-13 03:00,0,0,0,21.915
2019-01-13 04:00,2019-01-13 04:00,0,0,0,21.440
2019-01-13 05:00,2019-01-13 05:00,0,0,0,21.099
2019-01-13 06:00,2019-01-13 06:00,0.008,0.003,0.016,21.292
2019-01-13 07:00,2019-01-13 07:00,0.092,0.020,0.101,23.546
2019-01-13 08:00,2019-01-13 08:00,0.210,0.055,0.203,25.554
2019-01-13 09:00,2019-01-13 09:00,0.326,0.109,0.291,27.619
2019-01-13 10:00,2019-01-13 10:00,0.407,0.157,0.351,29.342
2019-01-13 11:00,2019-01-13 11:00,0.433,0.164,0.381,30.651
2019-01-13 12:00,2019-01-13 12:00,0.438,0.170,0.386,31.545
2019-01-13 13:00,2019-01-13 13:00,0.418,0.165,0.364,32.097
2019-01-13 14:00,2019-01-13 14:00,0.354,0.131,0.314,32.226
2019-01-13 15:00,2019-01-13 15:00,0.252,0.079,0.237,31.911
2019-01-13 16:00,2019-01-13 16:00,0.134,0.035,0.140,31.264
2019-01-13 17:00,2019-01-13 17:00,0.026,0.007,0.038,28.962
2019-01-13 18:00,2019-01-13 18:00,0,0,0,26.708
2019-01-13 19:00,2019-01-13 19:00,0,0,0,25.736
2019-01-13 20:00,2019-01-13 20:00,0,0,0,24.925
2019-01-13 21:00,2019-01-13 21:00,0,0,0,24.230
2019-01-13 22:00,2019-01-13 22:00,0,0,0,23.645
2019-01-13 23:00,2019-01-13 23:00,0,0,0,23.147
2019-01-14 00:00,2019-01-14 00:00,0,0,0,22.753
2019-01-14 01:00,2019-01-14 01:00,0,0,0,22.436
2019-01-14 02:00,2019-01-14 02:00,0,0,0,22.158
2019-01-14 03:00,2019-01-14 03:00,0,0,0,21.970
2019-01-14 04:00,2019-01-14 04:00,0,0,0,21.815
2019-01-14 05:00,2019-01-14 05:00,0,0,0,21.643
2019-01-14 06:00,2019-01-14 06:00,0.011,0.005,0.018,22.019
2019-01-14 07:00,2019-01-14 07:00,0.121,0.044,0.110,24.444
2019-01-14 08:00,2019-01-14 08:00,0.283,0.144,0.202,26.605
2019-01-14 09:00,2019-01-14 09:00,0.448,0.313,0.247,28.636
2019-01-14 10:00,2019-01-14 10:00,0.573,0.493,0.250,30.533
2019-01-14 11:00,2019-01-14 11:00,0.648,0.630,0.235,32.193
2019-01-14 12:00,2019-01-14 12:00,0.668,0.683,0.221,33.355
2019-01-14 13:00,2019-01-14 13:00,0.629,0.631,0.214,33.972
2019-01-14 14:00,2019-01-14 14:00,0.539,0.500,0.207,34.045
2019-01-14 15:00,2019-01-14 15:00,0.380,0.285,0.198,33.635
2019-01-14 16:00,2019-01-14 16:00,0.200,0.112,0.143,32.897
2019-01-14 17:00,2019-01-14 17:00,0.036,0.016,0.042,31.019
2019-01-14 18:00,2019-01-14 18:00,0,0,0,29.152
2019-01-14 19:00,2019-01-14 19:00,0,0,0,27.989
2019-01-14 20:00,2019-01-14 20:00,0,0,0,27.072
2019-01-14 21:00,2019-01-14 21:00,0,0,0,26.147
2019-01-14 22:00,2019-01-14 22:00,0,0,0,25.281
2019-01-14 23:00,2019-01-14 23:00,0,0,0,24.503
2019-01-15 00:00,2019-01-15 00:00,0,0,0,23.831
2019-01-15 01:00,2019-01-15 01:00,0,0,0,23.335
2019-01-15 02:00,2019-01-15 02:00,0,0,0,22.965
2019-01-15 03:00,2019-01-15 03:00,0,0,0,22.705
2019-01-15 04:00,2019-01-15 04:00,0,0,0,22.535
2019-01-15 05:00,2019-01-15 05:00,0,0,0,22.433
2019-01-15 06:00,2019-01-15 06:00,0.009,0.004,0.017,22.757
2019-01-15 07:00,2019-01-15 07:00,0.125,0.047,0.112,24.991
2019-01-15 08:00,2019-01-15 08:00,0.287,0.147,0.205,26.978
2019-01-15 09:00,2019-01-15 09:00,0.426,0.271,0.260,28.891
2019-01-15 10:00,2019-01-15 10:00,0.518,0.372,0.290,30.614
2019-01-15 11:00,2019-01-15 11:00,0.594,0.492,0.288,32.128
2019-01-15 12:00,2019-01-15 12:00,0.597,0.504,0.285,33.172
2019-01-15 13:00,2019-01-15 13:00,0.579,0.505,0.261,33.829
2019-01-15 14:00,2019-01-15 14:00,0.510,0.434,0.231,34.014
2019-01-15 15:00,2019-01-15 15:00,0.393,0.306,0.195,33.757
2019-01-15 16:00,2019-01-15 16:00,0.215,0.131,0.142,33.029
2019-01-15 17:00,2019-01-15 17:00,0.041,0.019,0.045,30.994
2019-01-15 18:00,2019-01-15 18:00,0,0,0,28.947
2019-01-15 19:00,2019-01-15 19:00,0,0,0,27.760
2019-01-15 20:00,2019-01-15 20:00,0,0,0,26.747
2019-01-15 21:00,2019-01-15 21:00,0,0,0,25.926
2019-01-15 22:00,2019-01-15 22:00,0,0,0,25.216
2019-01-15 23:00,2019-01-15 23:00,0,0,0,24.488
2019-01-16 00:00,2019-01-16 00:00,0,0,0,23.859
2019-01-16 01:00,2019-01-16 01:00,0,0,0,23.347
2019-01-16 02:00,2019-01-16 02:00,0,0,0,22.931
2019-01-16 03:00,2019-01-16 03:00,0,0,0,22.620
2019-01-16 04:00,2019-01-16 04:00,0,0,0,22.394
2019-01-16 05:00,2019-01-16 05:00,0,0,0,22.263
2019-01-16 06:00,2019-01-16 06:00,0.010,0.004,0.018,22.759
2019-01-16 07:00,2019-01-16 07:00,0.100,0.027,0.104,24.604
2019-01-16 08:00,2019-01-16 08:00,0.204,0.055,0.196,26.112
2019-01-16 09:00,2019-01-16 09:00,0.324,0.116,0.281,27.896
2019-01-16 10:00,2019-01-16 10:00,0.456,0.245,0.329,29.876
2019-01-16 11:00,2019-01-16 11:00,0.558,0.402,0.323,31.730
2019-01-16 12:00,2019-01-16 12:00,0.579,0.455,0.308,33.048
2019-01-16 13:00,2019-01-16 13:00,0.569,0.475,0.276,33.885
2019-01-16 14:00,2019-01-16 14:00,0.507,0.420,0.240,34.202
2019-01-16 15:00,2019-01-16 15:00,0.386,0.290,0.202,33.963
2019-01-16 16:00,2019-01-16 16:00,0.213,0.125,0.145,33.160
2019-01-16 17:00,2019-01-16 17:00,0.040,0.018,0.045,30.466
2019-01-16 18:00,2019-01-16 18:00,0,0,0,27.763
2019-01-16 19:00,2019-01-16 19:00,0,0,0,26.750
2019-01-16 20:00,2019-01-16 20:00,0,0,0,25.947
2019-01-16 21:00,2019-01-16 21:00,0,0,0,25.243
2019-01-16 22:00,2019-01-16 22:00,0,0,0,24.639
2019-01-16 23:00,2019-01-16 23:00,0,0,0,24.125
2019-01-17 00:00,2019-01-17 00:00,0,0,0,23.679
2019-01-17 01:00,2019-01-17 01:00,0,0,0,23.285
2019-01-17 02:00,2019-01-17 02:00,0,0,0,22.967
2019-01-17 03:00,2019-01-17 03:00,0,0,0,22.730
